BEST MATCH CPE MATCH , PRODUCT NAME WEIGHT , VERSION WEIGHT, LEAF DISTANCE , SUB LEAF DISTANCE,NMAP MATCH,BANNER, BANNER HASH,CPE HASH,SIM
cpe:/a:openbsd:openssh:5.9:p1,95.9998917462,1000,9999999,3,cpe:/a:openbsd:openssh:5.9p1/%20cpe:/o:canonical:ubuntu_linux/%20cpe:/o:linux:linux_kernel/cpe:/a:openbsd:openssh:5.9p1/%20cpe:/o:debian:debian_linux/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-openssh_5.9p1 debian-5ubuntu1
\x00\x00\x03\xd4	\x14\x90\x8f\xb7,\x94k\x03\xa8\x81\x88/\x9cr/8\xd8\x00\x00\x00\xb7ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00#ssh-rsa,ssh-dss,ecdsa-sha2-nistp256\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\xa7hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\xa7hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKD+:aKa,0
cpe:/a:openbsd:openssh:4.7,95.9998917462,1000,9999999,9999999,cpe:/a:openbsd:openssh:4.7/," ssh-2.0-openssh_4.7
\x00\x00\x03\x0c
\x14\xc93\x7fe\x89\x13x\x0b\xbf\xe4\x8d
\xb1\xbb\x88\xcd\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour128,arcfour256,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00\x9daes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour128,arcfour256,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKXPk:aKXM,0
cpe:/a:openbsd:openssh:2.9.9,95.9998917462,1000,9999999,9999999,cpe:/a:openbsd:openssh:2.3.0/cpe:/a:openbsd:openssh:2.3.0_mikrotik_v2.9/," ssh-1.99-openssh_2.3.0_mikrotik_v2.9
\x00\x00\x02$	\x14\x97	q\x9d\x15\xf3\xd5b\xdd\xc3a\xa2\xef\x12\x87\x11\x00\x00\x00=diffie-hellman-group-exchange-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x07ssh-dss\x00\x00\x00\x963des-cbc,blowfish-cbc,cast128-cbc,arcfour,aes128-cbc,aes192-cbc,aes256-cbc,rijndael128-cbc,rijndael192-cbc,rijndael256-cbc,rijndael-cbc@lysator.liu.se\x00\x00\x00\x963des-cbc,blowfish-cbc,cast128-cbc,arcfour,aes128-cbc,aes192-cbc,aes256-cbc,rijndael128-cbc,rijndael192-cbc,rijndael256-cbc,rijndael-cbc@lysator.liu.se\x00\x00\x00-hmac-sha1,hmac-md5,hmac-ripemd160@openssh.com\x00\x00\x00-hmac-sha1,hmac-md5,hmac-ripemd160@openssh.com\x00\x00\x00	none,zlib\x00\x00\x00	none,zlib\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:cU:cU,3:aKDek:aKd,0
cpe:/a:openbsd:openssh:5.4:p1,95.9998917462,1000,9999999,3,cpe:/a:openbsd:openssh:5.4p1/%20cpe:/o:freebsd:freebsd/a," ssh-2.0-openssh_5.4p1 freebsd-20100308
\x00\x00\x02t\x06\x14\xbb\x16\xc9h9k\x97\xae\xd1\xccy\xf4\xf1\xc9\x9c`\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00>aes128-ctr,aes256-ctr,arcfour256,arcfour,aes128-cbc,aes256-cbc\x00\x00\x00>aes128-ctr,aes256-ctr,arcfour256,arcfour,aes128-cbc,aes256-cbc\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x1anone,zlib@openssh.com,zlib\x00\x00\x00\x1anone,zlib@openssh.com,zlib\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKO+:aKO+,0
cpe:/a:openbsd:openssh:5.5:p1,95.9998917462,1000,9999999,3,cpe:/a:openbsd:openssh:5.5p1/%20cpe:/o:debian:debian_linux/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-openssh_5.5p1 debian-6+squeeze1
\x00\x00\x03\x0c
\x14=\xc0}\x01\x7f\x0cs\x03\xa1o\xf7\xcb\x03\x08\\x00\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKP+:aKm,0
cpe:/a:openbsd:openssh:4.3,95.9998917462,1000,9999999,9999999,cpe:/a:openbsd:openssh:4.3/," ssh-2.0-openssh_4.3
\x00\x00\x02\xbc\x07\x14\xbd\x0c?\xd1\xcf\xa5\xbd\xff\xba+;\xc5\x1e-
9\x00\x00\x00ydiffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00uhmac-md5,hmac-sha1,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00uhmac-md5,hmac-sha1,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aK1kKk:aK1W,0
cpe:/a:matt_johnston:dropbear_ssh_server:0.51,91.3008996955,1000,9999999,9999999,cpe:/a:matt_johnston:dropbear_ssh_server:0.51/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-dropbear_0.51
\x00\x00\x01\\x04\x14hb\x8fx\x8e\x9e\xba0\xed\xc91\x89\xc7g\xe0\xe4\x00\x00\x00\x1adiffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00uaes128-cbc,3des-cbc,aes256-cbc,twofish256-cbc,twofish-cbc,twofish128-cbc,blowfish-cbc\x00\x00\x00uaes128-cbc,3des-cbc,aes256-cbc,twofish256-cbc,twofish-cbc,twofish128-cbc,blowfish-cbc\x00\x00\x00\x1fhmac-sha1-96,hmac-sha1,hmac-md5\x00\x00\x00\x1fhmac-sha1-96,hmac-sha1,hmac-md5\x00\x00\x00\x04none\x00\x00\x00\x04none\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00x\xea\x90\x8f",3:9:9,3:cH9Wo8X3MLk:cdWxF,0
cpe:/a:matt_johnston:dropbear_ssh_server:0.46,91.3008996955,1000,9999999,9999999,cpe:/a:matt_johnston:dropbear_ssh_server:0.46/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-dropbear_0.46
\x00\x00\x00\xa4\x08\x14\x982\xf8\xaf\xecz\x9b\xce\x1e6\xc8\xb8\xfb\xa1\xa7#\x00\x00\x00\x1adiffie-hellman-group1-sha1\x00\x00\x00\x07ssh-rsa\x00\x00\x00\x083des-cbc\x00\x00\x00\x083des-cbc\x00\x00\x00\x12hmac-sha1,hmac-md5\x00\x00\x00\x12hmac-sha1,hmac-md5\x00\x00\x00\x04none\x00\x00\x00\x04none\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00k\xf8op\xc3\x04\xe1h",3:9:9,3:cH9Wo8XbQLk:cdWx1,0
cpe:/a:openbsd:openssh:5.5:p1,95.9998917462,1000,9999999,3,cpe:/a:openbsd:openssh:5.5p1/%20cpe:/o:debian:debian_linux/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-openssh_5.5p1 debian-6+squeeze2
\x00\x00\x03\x0c
\x14\xe2|\xe9\xa3\xba\xde""1q\xa2\xb5\xc1\xf1z\xbb\xef\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKP+:aKm,0
cpe:/a:openbsd:openssh:5.3:p1,95.9998917462,1000,9999999,3,cpe:/a:openbsd:openssh:5.3p1/%20cpe:/o:canonical:ubuntu_linux/%20cpe:/o:linux:linux_kernel/cpe:/a:openbsd:openssh:5.3p1/%20cpe:/o:debian:debian_linux/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-openssh_5.3p1 debian-3ubuntu6
\x00\x00\x03\x0c
\x14\xd1\xabx\x07\x9a\xcb<\x9e\xb1\xa3j\xb7\xb6\xf52i\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKJ+:aKw,0
cpe:/a:openbsd:openssh:3.9,95.9998917462,1000,9999999,9999999,cpe:/a:openbsd:openssh:3.9p1/," ssh-2.0-openssh_3.9p1
\x00\x00\x02|\x0b\x14\xacx\xdf\x14\xa1\x1c\xd9\xc3\xd1i\xbf\xbd\x7f\x03\x8b\xf3\x00\x00\x00ydiffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x87aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00\x87aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00uhmac-md5,hmac-sha1,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00uhmac-md5,hmac-sha1,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00	none,zlib\x00\x00\x00	none,zlib\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aK4xk:aK4W,0
cpe:/a:skalinks:exchange_script:1.5,76.5001608257,1000,9999999,9999999,cpe:/o:huawei:dopra_linux/," ssh-1.99-dopra-1.5
\x00\x00\x01\x1c\x05\x14n\xaf@m\xccpq\xbc\xc3\x04\x91\xc40
ou\x00\x00\x00=diffie-hellman-group-exchange-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x07ssh-rsa\x00\x00\x00\x1baes128-cbc,3des-cbc,des-cbc\x00\x00\x00\x1baes128-cbc,3des-cbc,des-cbc\x00\x00\x00+hmac-sha1,hmac-sha1-96,hmac-md5,hmac-md5-96\x00\x00\x00+hmac-sha1,hmac-sha1-96,hmac-md5,hmac-md5-96\x00\x00\x00\x04none\x00\x00\x00\x04none\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:cU:cU,3:4P2A6WAIsKDKk:4P2JIsC,0
cpe:/a:openbsd:openssh:5.3:p1,95.9998917462,1000,9999999,191,cpe:/a:openbsd:openssh:5.3/," ssh-2.0-openssh_5.3
\x00\x00\x03\x0c
\x14\xda\xae\xed\xf2\x8b\xaf\xa2\x04\xec\xcd\xe97\xd6\xd9\xd0\xac\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKJ+:aKw,0
cpe:/a:openbsd:openssh:4.7,95.9998917462,1000,9999999,9999999,cpe:/a:openbsd:openssh:4.7p1/%20cpe:/o:debian:debian_linux/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-openssh_4.7p1 debian-8ubuntu1
\x00\x00\x03\x0c
\x14\xd3.\xc5o\x08\x85@da\xa9\xb9\xa5?v\xd1\xa5\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour128,arcfour256,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00\x9daes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour128,arcfour256,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKXPk:aKXM,0
cpe:/a:matt_johnston:dropbear_ssh_server:0.52,91.3008996955,1000,9999999,9999999,cpe:/a:matt_johnston:dropbear_ssh_server:0.52/%20cpe:/o:linux:linux_kernel/a," ssh-2.0-dropbear_0.52
\x00\x00\x01$\x04\x14hc\x02\xb4\x92m\xc2\xa6b\x98`\x96	i\xda\x98\x00\x00\x00\x1adiffie-hellman-group1-sha1\x00\x00\x00\x07ssh-dss\x00\x00\x00=aes128-ctr,3des-ctr,aes256-ctr,aes128-cbc,3des-cbc,aes256-cbc\x00\x00\x00=aes128-ctr,3des-ctr,aes256-ctr,aes128-cbc,3des-cbc,aes256-cbc\x00\x00\x00\x1fhmac-sha1-96,hmac-sha1,hmac-md5\x00\x00\x00\x1fhmac-sha1-96,hmac-sha1,hmac-md5\x00\x00\x00\x04none\x00\x00\x00\x04none\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf8\xf5\xd0\x19",3:9:9,3:cH9Wo8X1Lxk:cdWxFC,0
cpe:/a:openbsd:openssh:5.3:p1,95.9998917462,1000,9999999,179,cpe:/a:openbsd:openssh:5.3/," ssh-2.0-openssh_5.3
\x00\x00\x03\x0c
\x14x\xc0\x1c\xd5\xde\xbc/vu\xa6\xaa\xea\xc5\xeb\x19=\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKJ+:aKw,0
cpe:/a:lincoln_d._stein:crypt_cbc:1.25,76.5883662459,1000,9999999,9999999,," ssh-1.99-cisco-1.25
\x00\x00\x01\x14\x04\x14\xba\xf0\x9e\x99.\xe4\xfe\xde\xd9\xcec\x91^\x93x\x86\x00\x00\x00\x1adiffie-hellman-group1-sha1\x00\x00\x00\x07ssh-rsa\x00\x00\x00)aes128-cbc,3des-cbc,aes192-cbc,aes256-cbc\x00\x00\x00)aes128-cbc,3des-cbc,aes192-cbc,aes256-cbc\x00\x00\x00+hmac-sha1,hmac-sha1-96,hmac-md5,hmac-md5-96\x00\x00\x00+hmac-sha1,hmac-sha1-96,hmac-md5,hmac-md5-96\x00\x00\x00\x04none\x00\x00\x00\x04none\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:cU:cU,3:bXXxxk:Q,0
cpe:/a:openbsd:openssh:4.3,95.9998917462,1000,9999999,9999999,cpe:/a:openbsd:openssh:4.3/," ssh-2.0-openssh_4.3
\x00\x00\x02\xbc\x07\x14\xb4\xe4\xe0%\xcc\x85\xe4\xba]\xe8\xfc\x7f\xf22?\xca\x00\x00\x00ydiffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour128,arcfour256,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00\x9daes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,arcfour128,arcfour256,arcfour,aes192-cbc,aes256-cbc,rijndael-cbc@lysator.liu.se,aes128-ctr,aes192-ctr,aes256-ctr\x00\x00\x00uhmac-md5,hmac-sha1,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00uhmac-md5,hmac-sha1,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aK1kKk:aK1W,0
cpe:/a:openbsd:openssh:5.3:p1,95.9998917462,1000,9999999,173,cpe:/a:openbsd:openssh:5.3/," ssh-2.0-openssh_5.3
\x00\x00\x03\x0c
\x145\xa6\x99\xa5n\xf0\x04\xd30\xeaq\xd0e.,\xaa\x00\x00\x00~diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1\x00\x00\x00\x0fssh-rsa,ssh-dss\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00\x9daes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00ihmac-md5,hmac-sha1,umac-64@openssh.com,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x15none,zlib@openssh.com\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00",3:9:9,3:aKJ+:aKw,0
